ZENITH(DEG),AZIMUTH(DEG),VERT(dBi),HORI(dBi),TOTAL(dBi)
62.0,318.0,-6.72,-11.90,-5.57
63.0,318.0,-6.74,-12.12,-5.64
64.0,318.0,-6.77,-12.35,-5.71
65.0,318.0,-6.81,-12.59,-5.79
66.0,318.0,-6.85,-12.85,-5.88
67.0,318.0,-6.91,-13.13,-5.98
68.0,318.0,-6.97,-13.42,-6.08
69.0,318.0,-7.05,-13.74,-6.20
70.0,318.0,-7.13,-14.08,-6.33
71.0,318.0,-7.23,-14.44,-6.48
72.0,318.0,-7.35,-14.83,-6.63
73.0,318.0,-7.48,-15.25,-6.81
74.0,318.0,-7.63,-15.70,-7.00
75.0,318.0,-7.81,-16.19,-7.22
76.0,318.0,-8.01,-16.72,-7.46
77.0,318.0,-8.24,-17.30,-7.74
78.0,318.0,-8.51,-17.94,-8.04
79.0,318.0,-8.83,-18.63,-8.39
80.0,318.0,-9.19,-19.40,-8.80
81.0,318.0,-9.63,-20.26,-9.27
82.0,318.0,-10.15,-21.24,-9.82
83.0,318.0,-10.78,-22.35,-10.49
84.0,318.0,-11.56,-23.64,-11.30
85.0,318.0,-12.55,-25.18,-12.32
86.0,318.0,-13.86,-27.08,-13.66
87.0,318.0,-15.69,-29.55,-15.52
88.0,318.0,-18.50,-33.04,-18.35
89.0,318.0,-23.74,-39.03,-23.61
0.0,319.0,-8.67,-9.62,-6.11
1.0,319.0,-8.67,-9.62,-6.11
2.0,319.0,-8.67,-9.62,-6.11
3.0,319.0,-8.66,-9.62,-6.10
4.0,319.0,-8.65,-9.62,-6.10
5.0,319.0,-8.64,-9.61,-6.09
6.0,319.0,-8.63,-9.61,-6.08
7.0,319.0,-8.61,-9.60,-6.07
8.0,319.0,-8.59,-9.60,-6.06
9.0,319.0,-8.57,-9.59,-6.04
10.0,319.0,-8.54,-9.59,-6.02
11.0,319.0,-8.52,-9.58,-6.01
12.0,319.0,-8.49,-9.57,-5.99
13.0,319.0,-8.46,-9.57,-5.97
14.0,319.0,-8.42,-9.56,-5.95
15.0,319.0,-8.39,-9.55,-5.92
16.0,319.0,-8.35,-9.55,-5.90
17.0,319.0,-8.31,-9.54,-5.87
18.0,319.0,-8.27,-9.53,-5.85
19.0,319.0,-8.23,-9.53,-5.82
20.0,319.0,-8.19,-9.52,-5.79
21.0,319.0,-8.14,-9.52,-5.76
22.0,319.0,-8.09,-9.51,-5.73
23.0,319.0,-8.05,-9.51,-5.71
24.0,319.0,-8.00,-9.51,-5.68
25.0,319.0,-7.95,-9.51,-5.65
26.0,319.0,-7.89,-9.50,-5.61
27.0,319.0,-7.84,-9.51,-5.58
28.0,319.0,-7.79,-9.51,-5.55
29.0,319.0,-7.74,-9.51,-5.52
30.0,319.0,-7.68,-9.52,-5.49
31.0,319.0,-7.63,-9.53,-5.46
32.0,319.0,-7.57,-9.54,-5.44
33.0,319.0,-7.52,-9.55,-5.41
34.0,319.0,-7.46,-9.57,-5.38
35.0,319.0,-7.41,-9.59,-5.35
36.0,319.0,-7.36,-9.61,-5.33
37.0,319.0,-7.30,-9.63,-5.30
38.0,319.0,-7.25,-9.66,-5.28
39.0,319.0,-7.20,-9.69,-5.26
40.0,319.0,-7.15,-9.73,-5.24
41.0,319.0,-7.10,-9.77,-5.22
42.0,319.0,-7.05,-9.81,-5.20
43.0,319.0,-7.00,-9.86,-5.19
44.0,319.0,-6.95,-9.92,-5.18
45.0,319.0,-6.91,-9.98,-5.17
46.0,319.0,-6.86,-10.04,-5.16
47.0,319.0,-6.82,-10.11,-5.15
48.0,319.0,-6.79,-10.18,-5.15
49.0,319.0,-6.75,-10.27,-5.15
50.0,319.0,-6.71,-10.35,-5.15
51.0,319.0,-6.68,-10.45,-5.16
52.0,319.0,-6.66,-10.55,-5.17
53.0,319.0,-6.63,-10.66,-5.18
54.0,319.0,-6.61,-10.78,-5.20
55.0,319.0,-6.59,-10.91,-5.22
56.0,319.0,-6.58,-11.04,-5.25
57.0,319.0,-6.57,-11.19,-5.28
58.0,319.0,-6.56,-11.34,-5.31
59.0,319.0,-6.56,-11.51,-5.35
60.0,319.0,-6.56,-11.68,-5.40
61.0,319.0,-6.57,-11.87,-5.45
62.0,319.0,-6.59,-12.07,-5.51
63.0,319.0,-6.61,-12.29,-5.57
64.0,319.0,-6.64,-12.51,-5.64
65.0,319.0,-6.67,-12.76,-5.72
66.0,319.0,-6.72,-13.02,-5.80
67.0,319.0,-6.77,-13.29,-5.90
68.0,319.0,-6.84,-13.59,-6.00
69.0,319.0,-6.91,-13.91,-6.12
70.0,319.0,-7.00,-14.25,-6.25
71.0,319.0,-7.10,-14.61,-6.39
72.0,319.0,-7.21,-15.00,-6.54
73.0,319.0,-7.35,-15.42,-6.72
74.0,319.0,-7.50,-15.87,-6.91
75.0,319.0,-7.67,-16.36,-7.12
76.0,319.0,-7.88,-16.89,-7.36
77.0,319.0,-8.11,-17.47,-7.63
78.0,319.0,-8.38,-18.10,-7.94
79.0,319.0,-8.69,-18.80,-8.29
80.0,319.0,-9.06,-19.57,-8.69
81.0,319.0,-9.49,-20.43,-9.16
82.0,319.0,-10.01,-21.40,-9.71
83.0,319.0,-10.64,-22.52,-10.37
84.0,319.0,-11.42,-23.81,-11.18
85.0,319.0,-12.42,-25.35,-12.20
86.0,319.0,-13.73,-27.25,-13.54
87.0,319.0,-15.56,-29.72,-15.39
88.0,319.0,-18.36,-33.20,-18.22
89.0,319.0,-23.61,-39.20,-23.49
0.0,320.0,-8.54,-9.79,-6.11
1.0,320.0,-8.54,-9.79,-6.11
2.0,320.0,-8.54,-9.79,-6.11
3.0,320.0,-8.53,-9.79,-6.10
4.0,320.0,-8.52,-9.79,-6.10
5.0,320.0,-8.51,-9.78,-6.09
6.0,320.0,-8.49,-9.78,-6.08
7.0,320.0,-8.48,-9.78,-6.07
8.0,320.0,-8.46,-9.77,-6.05
9.0,320.0,-8.44,-9.77,-6.04
10.0,320.0,-8.41,-9.76,-6.02
11.0,320.0,-8.38,-9.75,-6.00
12.0,320.0,-8.36,-9.75,-5.99
13.0,320.0,-8.32,-9.74,-5.96
14.0,320.0,-8.29,-9.73,-5.94
15.0,320.0,-8.26,-9.73,-5.92
16.0,320.0,-8.22,-9.72,-5.89
17.0,320.0,-8.18,-9.71,-5.87
18.0,320.0,-8.14,-9.71,-5.84
19.0,320.0,-8.10,-9.70,-5.81
20.0,320.0,-8.05,-9.69,-5.79
21.0,320.0,-8.01,-9.69,-5.76
22.0,320.0,-7.96,-9.68,-5.73
23.0,320.0,-7.91,-9.68,-5.70
24.0,320.0,-7.86,-9.68,-5.67
25.0,320.0,-7.81,-9.68,-5.64
26.0,320.0,-7.76,-9.68,-5.60
27.0,320.0,-7.71,-9.68,-5.57
28.0,320.0,-7.66,-9.68,-5.54
29.0,320.0,-7.60,-9.69,-5.51
30.0,320.0,-7.55,-9.69,-5.48
31.0,320.0,-7.49,-9.70,-5.45
32.0,320.0,-7.44,-9.71,-5.42
33.0,320.0,-7.39,-9.73,-5.39
34.0,320.0,-7.33,-9.74,-5.36
35.0,320.0,-7.28,-9.76,-5.33
36.0,320.0,-7.22,-9.78,-5.31
37.0,320.0,-7.17,-9.81,-5.28
38.0,320.0,-7.12,-9.84,-5.26
39.0,320.0,-7.07,-9.87,-5.23
40.0,320.0,-7.01,-9.90,-5.21
41.0,320.0,-6.96,-9.94,-5.19
42.0,320.0,-6.91,-9.99,-5.17
43.0,320.0,-6.87,-10.04,-5.16
44.0,320.0,-6.82,-10.09,-5.14
45.0,320.0,-6.78,-10.15,-5.13
46.0,320.0,-6.73,-10.21,-5.12
47.0,320.0,-6.69,-10.28,-5.12
48.0,320.0,-6.65,-10.36,-5.11
49.0,320.0,-6.62,-10.44,-5.11
50.0,320.0,-6.58,-10.53,-5.11
51.0,320.0,-6.55,-10.62,-5.12
52.0,320.0,-6.52,-10.73,-5.13
53.0,320.0,-6.50,-10.84,-5.14
54.0,320.0,-6.48,-10.95,-5.15
55.0,320.0,-6.46,-11.08,-5.17
56.0,320.0,-6.44,-11.22,-5.20
57.0,320.0,-6.43,-11.36,-5.22
58.0,320.0,-6.43,-11.51,-5.26
59.0,320.0,-6.43,-11.68,-5.29
60.0,320.0,-6.43,-11.86,-5.34
61.0,320.0,-6.44,-12.04,-5.39
62.0,320.0,-6.46,-12.24,-5.44
63.0,320.0,-6.48,-12.46,-5.50
64.0,320.0,-6.51,-12.69,-5.57
65.0,320.0,-6.54,-12.93,-5.65
66.0,320.0,-6.59,-13.19,-5.73
67.0,320.0,-6.64,-13.47,-5.82
68.0,320.0,-6.71,-13.76,-5.93
69.0,320.0,-6.78,-14.08,-6.04
70.0,320.0,-6.87,-14.42,-6.16
71.0,320.0,-6.97,-14.78,-6.30
72.0,320.0,-7.08,-15.17,-6.46
73.0,320.0,-7.22,-15.59,-6.63
74.0,320.0,-7.37,-16.05,-6.82
75.0,320.0,-7.55,-16.54,-7.03
76.0,320.0,-7.75,-17.07,-7.27
77.0,320.0,-7.98,-17.64,-7.53
78.0,320.0,-8.25,-18.28,-7.84
79.0,320.0,-8.56,-18.97,-8.18
80.0,320.0,-8.93,-19.74,-8.58
81.0,320.0,-9.36,-20.61,-9.05
82.0,320.0,-9.88,-21.58,-9.60
83.0,320.0,-10.51,-22.69,-10.26
84.0,320.0,-11.30,-23.98,-11.07
85.0,320.0,-12.29,-25.53,-12.09
86.0,320.0,-13.60,-27.43,-13.42
87.0,320.0,-15.43,-29.89,-15.28
88.0,320.0,-18.23,-33.38,-18.10
89.0,320.0,-23.48,-39.37,-23.37
0.0,321.0,-8.41,-9.97,-6.11
1.0,321.0,-8.41,-9.97,-6.11
2.0,321.0,-8.41,-9.97,-6.11
3.0,321.0,-8.40,-9.97,-6.10
4.0,321.0,-8.39,-9.97,-6.10
5.0,321.0,-8.38,-9.96,-6.09
6.0,321.0,-8.36,-9.96,-6.08
7.0,321.0,-8.35,-9.95,-6.07
8.0,321.0,-8.33,-9.95,-6.05
9.0,321.0,-8.31,-9.94,-6.04
10.0,321.0,-8.28,-9.94,-6.02
11.0,321.0,-8.26,-9.93,-6.00
12.0,321.0,-8.23,-9.93,-5.98
13.0,321.0,-8.20,-9.92,-5.96
14.0,321.0,-8.16,-9.91,-5.94
15.0,321.0,-8.13,-9.90,-5.92
16.0,321.0,-8.09,-9.90,-5.89
17.0,321.0,-8.05,-9.89,-5.86
18.0,321.0,-8.01,-9.88,-5.84
19.0,321.0,-7.97,-9.88,-5.81
20.0,321.0,-7.92,-9.87,-5.78
21.0,321.0,-7.88,-9.87,-5.75
22.0,321.0,-7.83,-9.86,-5.72
23.0,321.0,-7.78,-9.86,-5.69
24.0,321.0,-7.74,-9.86,-5.66
25.0,321.0,-7.68,-9.86,-5.63
26.0,321.0,-7.63,-9.86,-5.59
27.0,321.0,-7.58,-9.86,-5.56
28.0,321.0,-7.53,-9.86,-5.53
29.0,321.0,-7.48,-9.86,-5.50
30.0,321.0,-7.42,-9.87,-5.47
31.0,321.0,-7.37,-9.88,-5.43
32.0,321.0,-7.31,-9.89,-5.40
33.0,321.0,-7.26,-9.90,-5.37
34.0,321.0,-7.20,-9.92,-5.34
35.0,321.0,-7.15,-9.94,-5.31
36.0,321.0,-7.10,-9.96,-5.29
37.0,321.0,-7.04,-9.99,-5.26
38.0,321.0,-6.99,-10.01,-5.23
39.0,321.0,-6.94,-10.05,-5.21
40.0,321.0,-6.89,-10.08,-5.19
41.0,321.0,-6.84,-10.12,-5.17
42.0,321.0,-6.79,-10.17,-5.15
43.0,321.0,-6.74,-10.22,-5.13
44.0,321.0,-6.69,-10.27,-5.11
45.0,321.0,-6.65,-10.33,-5.10
46.0,321.0,-6.61,-10.39,-5.09
47.0,321.0,-6.57,-10.46,-5.08
48.0,321.0,-6.53,-10.54,-5.07
49.0,321.0,-6.49,-10.62,-5.07
50.0,321.0,-6.46,-10.71,-5.07
51.0,321.0,-6.43,-10.80,-5.07
52.0,321.0,-6.40,-10.90,-5.08
53.0,321.0,-6.37,-11.01,-5.09
54.0,321.0,-6.35,-11.13,-5.10
55.0,321.0,-6.33,-11.26,-5.12
56.0,321.0,-6.32,-11.39,-5.14
57.0,321.0,-6.31,-11.54,-5.17
58.0,321.0,-6.30,-11.69,-5.20
59.0,321.0,-6.30,-11.86,-5.24
60.0,321.0,-6.31,-12.04,-5.28
61.0,321.0,-6.32,-12.22,-5.32
62.0,321.0,-6.33,-12.42,-5.38
63.0,321.0,-6.35,-12.64,-5.44
64.0,321.0,-6.38,-12.87,-5.50
65.0,321.0,-6.42,-13.11,-5.58
66.0,321.0,-6.46,-13.37,-5.66
67.0,321.0,-6.52,-13.65,-5.75
68.0,321.0,-6.58,-13.94,-5.85
69.0,321.0,-6.66,-14.26,-5.96
70.0,321.0,-6.74,-14.60,-6.08
71.0,321.0,-6.84,-14.96,-6.22
72.0,321.0,-6.96,-15.35,-6.37
73.0,321.0,-7.09,-15.77,-6.54
74.0,321.0,-7.24,-16.23,-6.73
75.0,321.0,-7.42,-16.72,-6.94
76.0,321.0,-7.62,-17.25,-7.17
77.0,321.0,-7.85,-17.82,-7.44
78.0,321.0,-8.12,-18.46,-7.74
79.0,321.0,-8.44,-19.15,-8.08
80.0,321.0,-8.80,-19.92,-8.48
81.0,321.0,-9.24,-20.79,-8.94
82.0,321.0,-9.76,-21.76,-9.49
83.0,321.0,-10.39,-22.87,-10.15
84.0,321.0,-11.17,-24.16,-10.96
85.0,321.0,-12.16,-25.71,-11.98
86.0,321.0,-13.47,-27.61,-13.31
87.0,321.0,-15.30,-30.07,-15.16
88.0,321.0,-18.11,-33.56,-17.98
89.0,321.0,-23.35,-39.55,-23.25
0.0,322.0,-8.29,-10.16,-6.11
1.0,322.0,-8.29,-10.16,-6.11
2.0,322.0,-8.28,-10.16,-6.11
3.0,322.0,-8.28,-10.15,-6.10
4.0,322.0,-8.27,-10.15,-6.10
5.0,322.0,-8.25,-10.15,-6.09
6.0,322.0,-8.24,-10.14,-6.08
7.0,322.0,-8.22,-10.14,-6.07
8.0,322.0,-8.20,-10.13,-6.05
9.0,322.0,-8.18,-10.13,-6.04
10.0,322.0,-8.16,-10.12,-6.02
11.0,322.0,-8.13,-10.12,-6.00
12.0,322.0,-8.10,-10.11,-5.98
13.0,322.0,-8.07,-10.10,-5.96
14.0,322.0,-8.04,-10.10,-5.94
15.0,322.0,-8.00,-10.09,-5.91
16.0,322.0,-7.97,-10.08,-5.89
17.0,322.0,-7.93,-10.08,-5.86
18.0,322.0,-7.89,-10.07,-5.83
19.0,322.0,-7.84,-10.06,-5.80
20.0,322.0,-7.80,-10.06,-5.77
21.0,322.0,-7.76,-10.05,-5.74
22.0,322.0,-7.71,-10.05,-5.71
23.0,322.0,-7.66,-10.04,-5.68
24.0,322.0,-7.61,-10.04,-5.65
25.0,322.0,-7.56,-10.04,-5.62
26.0,322.0,-7.51,-10.04,-5.58
27.0,322.0,-7.46,-10.04,-5.55
28.0,322.0,-7.41,-10.05,-5.52
29.0,322.0,-7.35,-10.05,-5.48
30.0,322.0,-7.30,-10.06,-5.45
31.0,322.0,-7.24,-10.07,-5.42
32.0,322.0,-7.19,-10.08,-5.39
33.0,322.0,-7.14,-10.09,-5.36
34.0,322.0,-7.08,-10.11,-5.32
35.0,322.0,-7.03,-10.12,-5.29
36.0,322.0,-6.97,-10.15,-5.27
37.0,322.0,-6.92,-10.17,-5.24
38.0,322.0,-6.87,-10.20,-5.21
39.0,322.0,-6.82,-10.23,-5.19
40.0,322.0,-6.76,-10.27,-5.16
41.0,322.0,-6.71,-10.31,-5.14
42.0,322.0,-6.67,-10.35,-5.12
43.0,322.0,-6.62,-10.40,-5.10
44.0,322.0,-6.57,-10.45,-5.08
45.0,322.0,-6.53,-10.51,-5.07
46.0,322.0,-6.48,-10.58,-5.06
47.0,322.0,-6.44,-10.65,-5.05
48.0,322.0,-6.41,-10.72,-5.04
49.0,322.0,-6.37,-10.80,-5.03
50.0,322.0,-6.34,-10.89,-5.03
51.0,322.0,-6.30,-10.99,-5.03
52.0,322.0,-6.28,-11.09,-5.04
53.0,322.0,-6.25,-11.20,-5.05
54.0,322.0,-6.23,-11.32,-5.06
55.0,322.0,-6.21,-11.45,-5.07
56.0,322.0,-6.20,-11.58,-5.09
57.0,322.0,-6.19,-11.73,-5.12
58.0,322.0,-6.18,-11.88,-5.15
59.0,322.0,-6.18,-12.05,-5.18
60.0,322.0,-6.18,-12.22,-5.22
61.0,322.0,-6.19,-12.41,-5.26
62.0,322.0,-6.21,-12.61,-5.31
63.0,322.0,-6.23,-12.82,-5.37
64.0,322.0,-6.26,-13.05,-5.44
65.0,322.0,-6.30,-13.30,-5.51
66.0,322.0,-6.34,-13.56,-5.59
67.0,322.0,-6.40,-13.83,-5.68
68.0,322.0,-6.46,-14.13,-5.77
69.0,322.0,-6.53,-14.45,-5.88
70.0,322.0,-6.62,-14.79,-6.00
71.0,322.0,-6.72,-15.15,-6.14
72.0,322.0,-6.84,-15.54,-6.29
73.0,322.0,-6.97,-15.96,-6.45
74.0,322.0,-7.12,-16.41,-6.64
75.0,322.0,-7.30,-16.90,-6.85
76.0,322.0,-7.50,-17.43,-7.08
77.0,322.0,-7.73,-18.01,-7.34
78.0,322.0,-8.00,-18.64,-7.64
79.0,322.0,-8.32,-19.34,-7.99
80.0,322.0,-8.68,-20.11,-8.38
81.0,322.0,-9.12,-20.97,-8.84
82.0,322.0,-9.64,-21.94,-9.39
83.0,322.0,-10.27,-23.06,-10.05
84.0,322.0,-11.05,-24.35,-10.85
85.0,322.0,-12.04,-25.89,-11.87
86.0,322.0,-13.35,-27.79,-13.20
87.0,322.0,-15.18,-30.26,-15.05
88.0,322.0,-17.99,-33.75,-17.87
89.0,322.0,-23.23,-39.74,-23.14
0.0,323.0,-8.17,-10.35,-6.11
1.0,323.0,-8.17,-10.35,-6.11
2.0,323.0,-8.16,-10.35,-6.11
3.0,323.0,-8.16,-10.34,-6.10
4.0,323.0,-8.15,-10.34,-6.10
5.0,323.0,-8.13,-10.34,-6.09
6.0,323.0,-8.12,-10.33,-6.08
7.0,323.0,-8.10,-10.33,-6.07
8.0,323.0,-8.08,-10.33,-6.05
9.0,323.0,-8.06,-10.32,-6.04
10.0,323.0,-8.04,-10.31,-6.02
11.0,323.0,-8.01,-10.31,-6.00
12.0,323.0,-7.98,-10.30,-5.98
13.0,323.0,-7.95,-10.29,-5.96
14.0,323.0,-7.92,-10.29,-5.93
15.0,323.0,-7.88,-10.28,-5.91
16.0,323.0,-7.85,-10.27,-5.88
17.0,323.0,-7.81,-10.27,-5.86
18.0,323.0,-7.77,-10.26,-5.83
19.0,323.0,-7.73,-10.25,-5.80
20.0,323.0,-7.68,-10.25,-5.77
21.0,323.0,-7.64,-10.24,-5.74
22.0,323.0,-7.59,-10.24,-5.71
23.0,323.0,-7.54,-10.24,-5.67
24.0,323.0,-7.49,-10.23,-5.64
25.0,323.0,-7.44,-10.23,-5.61
26.0,323.0,-7.39,-10.23,-5.57
27.0,323.0,-7.34,-10.23,-5.54
28.0,323.0,-7.29,-10.24,-5.51
29.0,323.0,-7.23,-10.24,-5.47
30.0,323.0,-7.18,-10.25,-5.44
31.0,323.0,-7.13,-10.26,-5.40
32.0,323.0,-7.07,-10.27,-5.37
33.0,323.0,-7.02,-10.28,-5.34
34.0,323.0,-6.96,-10.30,-5.31
35.0,323.0,-6.91,-10.32,-5.28
36.0,323.0,-6.85,-10.34,-5.25
37.0,323.0,-6.80,-10.36,-5.22
38.0,323.0,-6.75,-10.39,-5.19
39.0,323.0,-6.70,-10.42,-5.16
40.0,323.0,-6.65,-10.46,-5.14
41.0,323.0,-6.60,-10.50,-5.11
42.0,323.0,-6.55,-10.54,-5.09
43.0,323.0,-6.50,-10.59,-5.07
44.0,323.0,-6.45,-10.65,-5.05
45.0,323.0,-6.41,-10.71,-5.04
46.0,323.0,-6.37,-10.77,-5.02
47.0,323.0,-6.33,-10.84,-5.01
48.0,323.0,-6.29,-10.92,-5.00
49.0,323.0,-6.25,-11.00,-5.00
50.0,323.0,-6.22,-11.09,-4.99
51.0,323.0,-6.19,-11.18,-4.99
52.0,323.0,-6.16,-11.28,-5.00
53.0,323.0,-6.13,-11.39,-5.00
54.0,323.0,-6.11,-11.51,-5.01
55.0,323.0,-6.09,-11.64,-5.03
56.0,323.0,-6.08,-11.77,-5.04
57.0,323.0,-6.07,-11.92,-5.07
58.0,323.0,-6.06,-12.07,-5.09
59.0,323.0,-6.06,-12.24,-5.12
60.0,323.0,-6.07,-12.41,-5.16
61.0,323.0,-6.08,-12.60,-5.20
62.0,323.0,-6.09,-12.80,-5.25
63.0,323.0,-6.12,-13.02,-5.31
64.0,323.0,-6.14,-13.25,-5.37
65.0,323.0,-6.18,-13.49,-5.44
66.0,323.0,-6.23,-13.75,-5.52
67.0,323.0,-6.28,-14.03,-5.60
68.0,323.0,-6.34,-14.32,-5.70
69.0,323.0,-6.42,-14.64,-5.81
70.0,323.0,-6.50,-14.98,-5.93
71.0,323.0,-6.61,-15.34,-6.06
72.0,323.0,-6.72,-15.73,-6.21
73.0,323.0,-6.85,-16.15,-6.37
74.0,323.0,-7.01,-16.61,-6.56
75.0,323.0,-7.18,-17.09,-6.76
76.0,323.0,-7.38,-17.63,-6.99
77.0,323.0,-7.62,-18.20,-7.25
78.0,323.0,-7.89,-18.84,-7.55
79.0,323.0,-8.20,-19.53,-7.89
80.0,323.0,-8.57,-20.30,-8.29
81.0,323.0,-9.00,-21.17,-8.75
82.0,323.0,-9.52,-22.14,-9.29
83.0,323.0,-10.15,-23.25,-9.94
84.0,323.0,-10.93,-24.54,-10.75
85.0,323.0,-11.93,-26.09,-11.76
86.0,323.0,-13.24,-27.99,-13.09
87.0,323.0,-15.07,-30.45,-14.94
88.0,323.0,-17.87,-33.94,-17.76
89.0,323.0,-23.11,-39.93,-23.03
0.0,324.0,-8.05,-10.55,-6.11
1.0,324.0,-8.05,-10.55,-6.11
2.0,324.0,-8.05,-10.54,-6.11
3.0,324.0,-8.04,-10.54,-6.10
4.0,324.0,-8.03,-10.54,-6.10
5.0,324.0,-8.02,-10.54,-6.09
6.0,324.0,-8.00,-10.53,-6.08
7.0,324.0,-7.99,-10.53,-6.06
8.0,324.0,-7.97,-10.52,-6.05
9.0,324.0,-7.95,-10.52,-6.03
10.0,324.0,-7.92,-10.51,-6.02
11.0,324.0,-7.90,-10.51,-6.00
12.0,324.0,-7.87,-10.50,-5.98
13.0,324.0,-7.84,-10.49,-5.95
14.0,324.0,-7.80,-10.49,-5.93
15.0,324.0,-7.77,-10.48,-5.91
16.0,324.0,-7.73,-10.47,-5.88
17.0,324.0,-7.69,-10.47,-5.85
18.0,324.0,-7.65,-10.46,-5.82
19.0,324.0,-7.61,-10.45,-5.79
20.0,324.0,-7.57,-10.45,-5.76
21.0,324.0,-7.52,-10.44,-5.73
22.0,324.0,-7.47,-10.44,-5.70
23.0,324.0,-7.43,-10.44,-5.66
24.0,324.0,-7.38,-10.43,-5.63
25.0,324.0,-7.33,-10.43,-5.60
26.0,324.0,-7.28,-10.43,-5.56
27.0,324.0,-7.22,-10.43,-5.53
28.0,324.0,-7.17,-10.44,-5.49
29.0,324.0,-7.12,-10.44,-5.46
30.0,324.0,-7.06,-10.45,-5.42
31.0,324.0,-7.01,-10.46,-5.39
32.0,324.0,-6.96,-10.47,-5.36
33.0,324.0,-6.90,-10.48,-5.32
34.0,324.0,-6.85,-10.50,-5.29
35.0,324.0,-6.79,-10.52,-5.26
36.0,324.0,-6.74,-10.54,-5.23
37.0,324.0,-6.69,-10.56,-5.20
38.0,324.0,-6.63,-10.59,-5.17
39.0,324.0,-6.58,-10.62,-5.14
40.0,324.0,-6.53,-10.66,-5.11
41.0,324.0,-6.48,-10.70,-5.09
42.0,324.0,-6.43,-10.74,-5.06
43.0,324.0,-6.39,-10.79,-5.04
44.0,324.0,-6.34,-10.85,-5.02
45.0,324.0,-6.30,-10.91,-5.01
46.0,324.0,-6.25,-10.97,-4.99
47.0,324.0,-6.21,-11.04,-4.98
48.0,324.0,-6.17,-11.11,-4.97
49.0,324.0,-6.14,-11.20,-4.96
50.0,324.0,-6.10,-11.28,-4.95
51.0,324.0,-6.07,-11.38,-4.95
52.0,324.0,-6.05,-11.48,-4.95
53.0,324.0,-6.02,-11.59,-4.96
54.0,324.0,-6.00,-11.71,-4.97
55.0,324.0,-5.98,-11.84,-4.98
56.0,324.0,-5.97,-11.97,-5.00
57.0,324.0,-5.96,-12.12,-5.02
58.0,324.0,-5.95,-12.27,-5.04
59.0,324.0,-5.95,-12.44,-5.07
60.0,324.0,-5.95,-12.61,-5.11
61.0,324.0,-5.96,-12.80,-5.15
62.0,324.0,-5.98,-13.00,-5.19
63.0,324.0,-6.00,-13.22,-5.25
64.0,324.0,-6.03,-13.45,-5.31
65.0,324.0,-6.07,-13.69,-5.38
66.0,324.0,-6.11,-13.95,-5.45
67.0,324.0,-6.17,-14.23,-5.54
68.0,324.0,-6.23,-14.52,-5.63
69.0,324.0,-6.31,-14.84,-5.74
70.0,324.0,-6.39,-15.18,-5.85
71.0,324.0,-6.49,-15.54,-5.98
72.0,324.0,-6.61,-15.93,-6.13
73.0,324.0,-6.74,-16.35,-6.29
74.0,324.0,-6.90,-16.81,-6.47
75.0,324.0,-7.07,-17.29,-6.68
76.0,324.0,-7.27,-17.83,-6.91
77.0,324.0,-7.51,-18.40,-7.17
78.0,324.0,-7.77,-19.04,-7.46
79.0,324.0,-8.09,-19.73,-7.80
80.0,324.0,-8.46,-20.50,-8.19
81.0,324.0,-8.89,-21.37,-8.65
82.0,324.0,-9.41,-22.34,-9.19
83.0,324.0,-10.04,-23.45,-9.85
84.0,324.0,-10.82,-24.74,-10.65
85.0,324.0,-11.81,-26.29,-11.66
86.0,324.0,-13.13,-28.19,-12.99
87.0,324.0,-14.95,-30.65,-14.84
88.0,324.0,-17.76,-34.14,-17.66
89.0,324.0,-23.00,-40.13,-22.92
0.0,325.0,-7.94,-10.75,-6.11
1.0,325.0,-7.94,-10.75,-6.11
2.0,325.0,-7.93,-10.75,-6.11
3.0,325.0,-7.93,-10.75,-6.10
4.0,325.0,-7.92,-10.75,-6.10
5.0,325.0,-7.91,-10.74,-6.09
6.0,325.0,-7.89,-10.74,-6.08
7.0,325.0,-7.88,-10.73,-6.06
8.0,325.0,-7.86,-10.73,-6.05
9.0,325.0,-7.83,-10.72,-6.03
10.0,325.0,-7.81,-10.72,-6.02
11.0,325.0,-7.78,-10.71,-6.00
12.0,325.0,-7.76,-10.71,-5.97
13.0,325.0,-7.73,-10.70,-5.95
14.0,325.0,-7.69,-10.69,-5.93
15.0,325.0,-7.66,-10.69,-5.90
16.0,325.0,-7.62,-10.68,-5.88
17.0,325.0,-7.58,-10.67,-5.85
18.0,325.0,-7.54,-10.67,-5.82
19.0,325.0,-7.50,-10.66,-5.79
20.0,325.0,-7.46,-10.65,-5.76
21.0,325.0,-7.41,-10.65,-5.72
22.0,325.0,-7.36,-10.64,-5.69
23.0,325.0,-7.32,-10.64,-5.66
24.0,325.0,-7.27,-10.64,-5.62
25.0,325.0,-7.22,-10.64,-5.59
26.0,325.0,-7.17,-10.64,-5.55
27.0,325.0,-7.11,-10.64,-5.52
28.0,325.0,-7.06,-10.64,-5.48
29.0,325.0,-7.01,-10.65,-5.45
30.0,325.0,-6.95,-10.65,-5.41
31.0,325.0,-6.90,-10.66,-5.38
32.0,325.0,-6.85,-10.67,-5.34
33.0,325.0,-6.79,-10.69,-5.31
34.0,325.0,-6.74,-10.70,-5.27
35.0,325.0,-6.68,-10.72,-5.24
36.0,325.0,-6.63,-10.74,-5.21
37.0,325.0,-6.58,-10.77,-5.18
